,0
2492,3159641.2985286596
2493,3164124.0290017747
2494,3231003.102584537
2495,3217885.6723827003
2496,3233552.8136093146
2497,3263131.4883414977
2498,3166345.9419744574
2499,3165098.202421426
2500,3090531.6570134982
2501,3095741.255697559
2502,3083878.173185562
2503,3102605.38368546
2504,3110411.3442871524
2505,3053099.077483216
2506,2989405.7210176075
2507,2991243.150212438
2508,2952902.8066382427
2509,2887714.4013921563
2510,2831051.8171927435
2511,2756405.4664604864
2512,2886248.533207626
2513,2922293.1962483223
2514,2912124.38528022
2515,2942329.3132569273
2516,2947856.3366073403
2517,2859159.7728612423
2518,2946831.1865330804
2519,2957894.713505068
2520,2980365.3758526305
2521,2990626.0788867
2522,3002250.688957384
2523,3002359.369222442
2524,2994669.532724065
2525,3015929.587685186
2526,3045652.2759438585
2527,3067200.476501817
2528,3109670.652081884
2529,3074660.6189957405
2530,3103047.6684437664
2531,3104011.9833292905
2532,3122401.4073834457
2533,3105422.5459100255
2534,3110071.8021335574
2535,3149763.116176272
2536,3121387.5562717286
2537,3128908.995842319
2538,3145574.098443611
2539,3160658.186968944
2540,3159108.718912893
2541,3131451.530096761
2542,3117644.930923479
2543,3112921.1067841984
2544,3160515.113485737
2545,3174037.5601478457
2546,3156824.1012654924
2547,3211238.8836356243
2548,3213830.973343655
2549,3222397.9571965
2550,3207347.7026525047
2551,3225741.3657063507
2552,3236064.149575199
2553,3234567.151373454
2554,3210468.718945057
2555,3188652.226166195
2556,3208540.8865108304
2557,3184949.9731852417
2558,3188757.7810165486
2559,3179791.940309296
2560,3154167.0240865126
2561,3156798.9558552303
2562,3214219.1236383123
2563,3224544.4464644
2564,3249398.5110042426
2565,3252478.833342033
2566,3267179.4730347856
2567,3283317.8162232027
2568,3276584.063286028
2569,3250854.7424420845
2570,3289307.230511567
2571,3238432.30085347
2572,3227066.063901309
2573,3242434.5856413525
2574,3233444.7525323303
2575,3242851.228009737
2576,3264346.7694648914
2577,3296568.55107643
2578,3218086.2414087043
2579,3231270.7170240236
2580,3243332.1085878257
2581,3254386.5091229468
2582,3258200.6997838733
2583,3241682.5094790766
2584,3247513.1401068135
2585,3237061.645681923
2586,3241221.363949535
2587,3235438.4282563673
2588,3235327.325543632
2589,3229025.6953174756
2590,3248606.4587931293
2591,3246485.4894150244
2592,3273298.941290636
2593,3265619.3992327396
2594,3220819.7294148197
2595,3232711.740416546
2596,3239702.1706918157
2597,3245070.514085716
2598,3229180.6210663836
2599,3208317.6251992397
2600,3234603.2206980037
2601,3232181.7771528764
2602,3179548.4711862816
2603,3173872.322332271
2604,3156431.224164818
2605,3174257.5729705533
2606,3108398.2094655745
2607,3130942.9209861713
2608,3140734.676725597
2609,3159902.109815745
2610,3149555.690131119
2611,3145133.7451863918
2612,3172488.7634279365
2613,3168210.092033884
2614,3122513.741305875
2615,3131614.7827156684
2616,3098773.629639107
2617,3082701.662818188
2618,3086715.3725815215
2619,3048670.086986393
2620,3029060.088364759
2621,3080948.2820167206
2622,3103954.346319776
2623,3122509.168157544
2624,3158159.380841031
2625,3167682.714863706
2626,3167548.246778837
2627,3163685.5680466127
2628,3164408.805543943
2629,3164021.29646359
2630,3159691.830306897
2631,3191586.333930326
2632,3203505.0543016484
2633,3225832.8721165895
2634,3228703.0976447724
2635,3232469.5111014224
2636,3212497.7157798433
2637,3200273.742656217
2638,3210349.7193401763
2639,3223902.592336469
2640,3243765.4412006047
2641,3256850.594012189
2642,3278861.2006285526
2643,3272076.965894132
2644,3252238.7379746675
2645,3244637.5983236358
2646,3257973.628279844
2647,3286186.7615762
2648,3316711.5051571317
2649,3324040.675464368
2650,3326529.6698715645
2651,3311079.422773556
2652,3325997.748210187
2653,3298403.9143861826
2654,3310375.71080441
2655,3337924.5236274386
2656,3342436.0387857486
2657,3328877.794792982
2658,3340491.702287869
2659,3344904.814879651
2660,3335687.134865766
2661,3299451.043249402
2662,3274247.929957089
2663,3258199.6695121434
2664,3157390.8012975734
2665,3200092.5519669014
2666,3213839.998622709
2667,3251473.4917448857
2668,3241299.3476241734
2669,3194450.0187349375
2670,3246924.853763013
2671,3155414.686091886
2672,3172867.3079992346
2673,3209690.818269925
2674,3235507.6296239905
2675,3204908.9193330053
2676,3226643.7570669223
2677,3216938.6297236304
2678,3132926.513000379
2679,3163556.0469301273
2680,3146752.6247496465
2681,3174907.963044019
2682,3215376.2024074225
2683,3223700.046153073
2684,3192272.2938785222
2685,3221350.60932652
2686,3264497.2290314916
2687,3269844.861801191
2688,3270341.1821423764
2689,3266458.769367948
2690,3282848.2816628693
2691,3298946.392443891
2692,3293781.2510276465
2693,3278303.188077436
2694,3279682.3875333075
2695,3281727.0552687505
2696,3280605.134180646
2697,3263927.1044239476
2698,3266525.9978876924
2699,3245986.257478452
2700,3256786.437466474
2701,3242542.3474798254
2702,3234959.2164288
2703,3250826.67144093
2704,3208524.1848265505
2705,3144854.370654111
2706,3160705.8423060277
2707,3209686.5663625
2708,3193353.3552631806
2709,3155651.835902142
2710,3179735.242950864
2711,3198200.212058835
2712,3233700.271735349
2713,3232437.0769694187
2714,3270014.219194608
2715,3263221.721375013
2716,3262235.182442746
2717,3262273.638749509
2718,3283083.5369377565
2719,3254501.3913505217
2720,3265079.6371120876
2721,3254871.1670120666
2722,3277392.9336554385
2723,3291640.079253125
2724,3281332.972359586
2725,3297079.4139173552
2726,3291892.6630202155
2727,3322725.1954920627
2728,3334571.178160291
2729,3333992.1125460477
2730,3337886.090313993
2731,3363776.9782930426
2732,3361714.509496809
2733,3346248.7470575385
2734,3352758.862404828
2735,3356075.2341339537
2736,3355250.666585432
2737,3375500.0702453284
2738,3377223.2616339545
2739,3379541.352655225
2740,3364016.0826388216
2741,3359624.8277776
2742,3367310.4895982025
2743,3393164.2974375584
2744,3397072.1795563167
2745,3410155.1289529847
2746,3397921.390504651
2747,3371030.9102453287
2748,3335303.862713971
2749,3358061.4865276003
2750,3364867.1180948312
2751,3408731.2530946014
2752,3390338.2261048555
2753,3392198.537769055
2754,3396042.629267163
2755,3428835.1365120364
2756,3438661.480719495
2757,3466337.775904355
2758,3465190.248997312
2759,3455579.072850537
2760,3472189.2776424075
2761,3486571.1651084563
2762,3496014.054032712
2763,3493782.728539243
2764,3512062.767449079
2765,3516326.740616346
2766,3498332.885270887
2767,3509517.94358006
2768,3547333.7570167207
2769,3518994.4606988197
